Observation id,CAF99_hiact,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846.mp4,,,,,,,
,,,,,,,,
Observation date,6/13/22 14:16,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
1223.067,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1224.8,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1229.967,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1250.633,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,START
1324.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,STOP
1332.967,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,START
1333.133,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,STOP
1339.033,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,START
1341,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,STOP
1342.367,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1343.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1345.5,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,START
1350.467,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,STOP
1351.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,START
1353.567,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,STOP
1354.4,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1356.3,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1357.967,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,START
1359.767,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,STOP
1360,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1361.367,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1364.167,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1366.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1367.6,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1368.2,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1369.933,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,START
1370.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,STOP
1371.5,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,START
1372.567,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,STOP
1372.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1373.567,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1376.933,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,START
1381.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,STOP
1383.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,START
1386,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,STOP
1404.333,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,START
1405.467,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,STOP
1409.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,START
1409.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,STOP
1410.9,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,START
1412.967,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,STOP
1413.367,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1414.7,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1415.733,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1416.333,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1416.4,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1417.5,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1421,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1421.067,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,START
1421.767,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Porthole Interaction,,,STOP
1422.033,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1425.767,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1427.467,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1438.433,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,START
1439.567,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Grooming,,,STOP
1440.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1441.5,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1450.3,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1450.7,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1450.767,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,START
1451.767,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,STOP
1451.867,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1452.4,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1452.733,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1453.067,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1453.167,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1453.567,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1453.767,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1454.2,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1454.267,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,START
1454.867,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,STOP
1455.167,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1455.767,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1455.8,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1456.6,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1456.733,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1457.133,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1457.2,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,START
1458.433,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,STOP
1458.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1458.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1459.233,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1459.7,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1459.967,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1460.433,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1460.567,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1460.933,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1461,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1461.9,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1462.233,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1462.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1462.6,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,START
1463.6,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,STOP
1463.633,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1463.967,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1464.433,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1466.367,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1467.233,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1467.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1467.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1469.8,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1469.933,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1470.267,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1470.467,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1471.467,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1471.567,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1472.9,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1473.2,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1473.567,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1473.633,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,START
1474.133,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,STOP
1474.233,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1474.733,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1475.033,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1477.2,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1477.433,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1479.433,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1479.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1481.033,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1481.133,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1481.5,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1481.633,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1485,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1485.067,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1487.267,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1487.6,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1487.967,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1488.033,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,START
1489.3,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,STOP
1489.4,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1489.667,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1489.867,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1491.167,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1491.4,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1491.633,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1491.667,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,START
1492.033,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,STOP
1492.1,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1492.7,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1492.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1493.567,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1494.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1495.167,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1495.2,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1495.5,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1495.6,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,START
1496.367,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Riding the Box,,,STOP
1496.433,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,START
1496.733,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Playing w/ Box,,,STOP
1496.967,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1498.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1498.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1499.133,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1499.8,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1501.2,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1501.733,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1502.367,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1503.367,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1504.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1504.733,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1506.1,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1506.6,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1508.267,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1508.433,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1509.733,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1509.833,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1510.067,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1510.233,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1510.933,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1511.067,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1513.067,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1513.933,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1516.467,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1518.033,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1519.867,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
1520.3,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,START
1521.367,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Rearing,,,STOP
1521.533,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,START
1521.933,/Users/graciezhang/Documents/Hengen Lab/videos/CAF00099-20210608T040846-050846_hiflow.mp4,3600,30,CAF99,Locomotion,,,STOP
